event01_30_02.bytes
index,chara,jp,en
118,ヱリカ,ま。平たく言えば、舐められたらおしまい、ってことです。
120,ヱリカ,"古今東西の名探偵たちも、貫禄とリスペクトがあるからこそ、その
推理に圧倒的な絶対性が宿るのです。"
122,ヱリカ,"まぁ、十分な貫禄さえあれば、穴だらけの推理でも、犯人が勝手に
観念することもありますので。"
127,Mion (Casual),"確かにね！　犯人にプレッシャーを与えれば、勝手に自滅してくれ
ることもある！"
129,詩音 (Casual),"何もわかってないのに、さもわかっているかのように振舞うのはお
姉の得意技ですしね。"
132,Mion (Casual),"違うよ、ワニャンの得意技なんだよぅ！　手掛かりゼロでさもわ
かっているかのように振舞い、隙を誘う！"
137,ヱリカ,"探偵たるもの、常日頃から、何もかもお見通しのようなオーラを
纏っていなくてはなりませんね。"
139,,"　そういう話の流れになれば、あとはもう、名探偵だのミステリー
だの、そういう話題になるのは火を見るより明らかだ。"
140,,"　そこに、嘉音さんと一緒に朱志香さんも戻ってくる。
　嘉音さんがお茶の準備をしている間に、朱志香さんも話に加わる
のだった。"
141,,"　この頃には、ミステリーから未解決事件、都市伝説と話題は移
り、最後にはオカルトにまで至っていた……。"
145,詩音 (Casual),"確かに一理ありますね。解決できればミステリーだけれど、解決で
きないなら、オカルトになることもありえる。"
147,Mion (Casual),"太古の昔から、神の奇跡とされていたものが、次々に科学で解明さ
れたからね。"
149,Mion (Casual),"神の奇跡は解明できない。イコール、解明できなければ神の奇跡と
も言えちゃう訳だ。"
154,Nao (Casual),科学とオカルトの、戦いなんですね。
157,ヱリカ,"そこは優雅に、ミステリー、バーサス、ファンタジーと言って頂き
たいです。"
162,朱志香,"まぁ、未解明が何でもかんでも悪いって訳じゃねぇからな。
やり過ぎれば、子供の夢を壊しちまうこともあるぜ。"
167,Nao (Casual),"……オヤシロさまの#p祟#sたた#rりも、未解明なだけで、いつかは科学的に正
体が暴かれるのでしょうか？"
169,詩音 (Casual),"信仰は難しいですね。暴いちゃまずいものも、世の中にはあるって
ことです。"
174,朱志香,何？　オヤシロさまの祟りって！
176,,"　おや、食い付きがいい。
　まぁ、確かに、オヤシロさまの祟りなんてフレーズ、#p雛見沢#sひなみざわ#rの人
以外には、ちょっと面白そうに聞こえるかもしれない……。"
180,ヱリカ,"……毎年、村の祭の日に、１人が死に、１人が行方不明にな
る、……ですか。"
183,朱志香,"何それ、めちゃめちゃ怖ぇぜ……？！　足音が付けてくるなんて、
私、今夜、ひとりでトイレ行けねぇぜぇ……！！"
189,Mion (Casual),"そもそも園崎の園という字は……、人間の内臓を示していて、崎と
いう字は……、"
191,詩音 (Casual),"園崎家には双子が生まれたら、片方はくびり殺せという家訓があり
まして。生まれたばかりの私の首を……、ぎええぇえぇえぇ！"
196,朱志香,"マジかよ、おいおいッ、島の外も怖ぇなぁ！！　私ゃ、一生、六軒
島でもいいかもだぜ……。"
199,Nao (Casual),……雛見沢がちょっと、そういう話に恵まれ過ぎているだけです。
202,,"　日本中のあちこちが、こんなにも物騒な昔話で溢れていると勘違
いされたら気の毒過ぎる。"
203,,"　それに何だか、地元に恐ろしいミステリーやオカルトがあるとス
ゴイ、みたいな流れになっていた。"
208,Nao (Casual),"……そういえば、ヱリカさん。……魔女がどうのこうのって、言っ
ていませんでしたか？"
210,ヱリカ,"くす。……その話は、この島の住人である朱志香さんがされるべき
でしょう。"
216,詩音 (Casual),"魔女って、ひょっとしてさっきの肖像画のご婦人のこと、です
か？"
218,Mion (Casual),いいねいいねぇ、やっぱり洋館のオカルトは洋風じゃないとねぇ。
220,Mion (Casual),"でも、こっちは流血のダム戦争から連なるオヤシロさまの祟りに、
秘祭、#p綿流#sわたなが#rしの秘密まで話したんだからねぇ。"
222,詩音 (Casual),"肖像画のご婦人が夜中に瞬きした、って程度では、ちょっと釣り合
いませんよ～？"
227,朱志香,"そこまで言われちゃあ、こっちも黙ってる訳にはいかねぇぜ。取っ
て置きを披露しちまうぜ！"
230,嘉音,……お嬢様。よろしいのですか？
232,朱志香,ぇ、あ、えーと……。
234,朱志香,"私がここでこんな話をしたってのは、絶対に内緒で頼むぜ？　母さ
んに知られたら怒られるぜ……。"
239,ヱリカ,くすくすくす。
242,,"　音楽室に、ベートーベンの絵があるだけで、怪談が生まれるの
だ。
　ましてや、雰囲気たっぷりの洋館に、あれだけの巨大な肖像画。"
243,,"　その上、錬金術師を名乗るミステリアスな美女。……これで怪談
が生まれない方がおかしい。"
248,朱志香,"さっきも見たと思うけど。……ウチの屋敷は広いんだ。家族の人数
に合ってないくらいに。"
250,嘉音,"……たくさんの部屋が、一族で満たされるような子孫繁栄を願っ
て、意図的に広く作られたと聞いたことがあります。"
252,朱志香,"祖父さまの縁起担ぎは勝手だけどさ。……無駄に広い屋敷っての
は、言うまでもなく、薄気味悪ぃんだよな。"
260,Mion (Casual),"使わない部屋には、……人ならざる者が住み着くっていうから
ねぇ……。"
268,Nao (Casual),や、……止めて下さい。顔が近いです。
272,ヱリカ,ウィンチェスターミステリーハウスの話をご存知ですか？
275,詩音 (Casual),ウィンチェスターって、銃のウィンチェスターですか？
277,ヱリカ,"ウィンチェスター銃のビジネスで大富豪となったウィンチェスター
氏の未亡人は、夫の銃で殺された人々の霊が自分を祟っていると信
じていたそうです。"
281,Mion (Casual),"占い師に、亡霊たちを住まわせる空き部屋を増築し続けないと、呪
われて死ぬって脅されて、それを信じたんだってさ。"
284,,"　それが、ウィンチェスター氏の未亡人が死ぬまで増築を続けたと
いう、歪なる巨大邸宅、ウィンチェスターミステリーハウスであ
る……。"
288,Nao (Casual),"……え……。……じゃあ、家族の人数に見合わない、部屋の多過ぎ
るお屋敷は……。"
290,ヱリカ,"右代宮家の当主、金蔵さんは、ベアトリーチェより借り受けた
１００ｔの金塊を元に、ビジネスを成功させたとか。"
292,ヱリカ,"それだけなら、サクセスストーリーですが。……私には何か、大切
なことが伏せられている気がします。"
298,Mion (Casual),１００ｔの金塊が、草っ原から生えてくる訳もない。
300,Mion (Casual),"錬金術で、あのベアトリーチェってご婦人が生み出した、なんてお
伽話にはしてるけれど……。"
302,詩音 (Casual),"普通に考えて。……桁違いの欲望や怨念、そして死者が関わってい
てもおかしくないような、莫大な金塊ですよね……。"
308,嘉音,…………………。
311,朱志香,"お、おいおい、よしてくれよ……！　自分の家なのに、夜、トイレ
に行けなくなっちまうぜ……。"
316,Nao (Casual),……このゲストハウスだって、広過ぎです。
318,Nao (Casual),"お屋敷にあれだけ客室が余ってるのに、わざわざ作る必要があると
は……。"
325,ヱリカ,"２００億円の金塊に、未だに集まってくる怨霊たちを、……迎える
為かもしれませんねぇ……？"
330,,"　嫌だ、怖い。……ちょっと止めてほしいわ。あたし、ここにこれ
から２泊するのよ……？"
334,朱志香,まぁそれで、話を戻すぜ……。
336,朱志香,"とにかく、ベアトリーチェってのが何者なのか、祖父さま以外、こ
の屋敷の誰も知らねぇんだ。"
338,嘉音,お館様の大恩人である、とのこと以上は、誰も……。
340,朱志香,"生きてるのか死んでいるのか。生きていたら何歳なのか。どこに住
んでいるのか……。"
342,朱志香,私たちは誰も知らねぇんだ……。
347,Nao (Casual),"……誰だかわからない人の肖像画が、……大広間に、あんなにも堂
々と飾られているなんて、何だか薄気味悪いかも。……かも。"
349,,"　いつ誰が名付けたのか。……やがて彼女は、黄金の魔女、ベアト
リーチェと呼ばれるようになる。"
350,,"　屋敷の大広間に飾られた巨大な肖像画は、当主の金蔵を描いたも
のではなく、黄金の魔女を描いたもの。"
351,,"　……つまりは、屋敷も、この島も、……真の主は、黄金の魔女、
ベアトリーチェなのではないか。"
355,朱志香,"夜。……不思議な人影が、屋敷の中を徘徊しているって噂は、……
使用人の間では、結構、有名だったんだ。……な？"
357,嘉音,………はい。
359,嘉音,"もし。……夜の屋敷の中で、不思議な人影を見ても、……決して後
を追ったり、ましてや、声を掛けてもならないと。"
361,嘉音,"僕も何度か、……右代宮家の誰かでも、使用人の誰かでもあるはず
のない、……不思議な女性の人影を、見たことがあります。"
363,朱志香,時折。窓の施錠がされてなくて使用人が母さんに怒られてた。
365,朱志香,"でも、みんな言うんだ。確かに見回りの時に施錠を確認した、っ
て。"
371,Mion (Casual),"あれだけの広い屋敷だからね。……ベアトリーチェを名乗る何者か
が、隠れ潜んでいたとか。"
373,詩音 (Casual),"でも、窓の鍵を開けるくらいの悪戯なら、可愛いもんじゃないです
か。"
378,Nao (Casual),……確かに。
383,嘉音,"ベアトリーチェさまは、その存在を信じて敬う者には、寛大だと言
われています。"
385,朱志香,"だから。……ベアトリーチェのことを馬鹿にして、いる訳がないな
んて言い張ると、……祟られるらしいんだ。"
388,,"　右代宮家には、少なくない人数の使用人が出入りしており、時
に、新しい使用人と入れ替わることもある。"
389,,"　何しろ広大で、そして薄気味悪さも伴う屋敷だ。……大抵の新人
は、ベアトリーチェという怪談を神妙に受け容れる。"
393,嘉音,でも。……たまに、信じない人もおりました。
395,朱志香,"……以前、夜の見回りの時に、階段を踏み外して転げ落ちて、大怪
我をして辞めた使用人がいたんだよ。"
397,朱志香,"後で紗音に聞いたら、……その人、ベアトリーチェがいるなら現れ
てみろなんて、言ってた矢先だったらしい……。"
399,嘉音,…………僕も、最初は信じていませんでした。
401,嘉音,"しかし、……ある出来事があり、……それ以来、存在を疑うのを止
めました。"
407,詩音 (Casual),"……つまり。……その出来事を境に、ベアトリーチェの存在を信じ
るようになった、と……？"
409,Nao (Casual),その出来事って、……何があったんですか。
414,嘉音,………………………。
420,,"　ある日。薔薇の手入れを主な仕事とする嘉音さんは、園芸倉庫に
施錠した後、鍵をポケットに入れたまま、就寝してしまったとい
う。"
421,,"　本来は、勤務時間中に使用した鍵は、勤務が終わる時に、使用人
室のキーボックスに戻さなければならない。"
422,,　それを戻さずに、嘉音さんは一日を終えてしまったのだという。
423,,"　園芸倉庫の鍵は、それ１つしかない。マスターキーでは開けるこ
とは出来ない。"
424,,"　つまり。……園芸倉庫は、彼が施錠してから、翌朝に開錠するま
で、誰にも開けることが出来ない、密室だったということにな
る……。"
425,朱志香,"翌朝。……嘉音くんが園芸倉庫のシャッターを開けると……、そこ
にはありえないものがあったんだ……。"
426,Nao (Casual),ありえないもの、って………？
437,嘉音,……不気味な、……魔法陣が、描かれていました。
442,ヱリカ,"シンプルに推理するならば、……密室の唯一の鍵を持っていた、嘉
音さんの自作自演が疑えるでしょう。"
444,ヱリカ,ですが、だからこそ逆に……。
446,Nao (Casual),"……嘉音さんには、……これが人間の仕業でないと、……わか
る……。"
451,嘉音,…………………………。
453,嘉音,"……源次さまにこのことをお伝えしたところ、……決して誰にも、
口外してはならぬと。"
457,朱志香,魔法陣が、……ベアトリーチェの挨拶なのさ。
459,朱志香,"ベアトリーチェは……、自分を信じない者のところに訪れ、魔法陣
を残すんだ……。"
464,詩音 (Casual),……それが、警告で済んでいる内はいいけれど。
466,Mion (Casual),"それでもなお、ベアトリーチェの存在を否定したり、あるいは馬鹿
にしたりすると、……階段を転げ落ちて大怪我する人もいる、
と……。"
471,ヱリカ,私は探偵です。この世の全ては、推理で暴けると確信しています。
473,ヱリカ,"しかし、だからこそ。時に。……私でさえ、推理することが冒涜で
あるかもしれない“何か”に、出くわすことはあります。"
476,Nao (Casual),"ちょっと……、……いや本当に……、………怖いかも、………か
も……。"
479,,"　まだ日も高いのに、あたしの背中は冷たい気配でぞわぞわしてい
る。"
480,,"　そう。それが唯一の幸運だ。まだ昼過ぎではないか。怪談を楽し
むには、あまりに外はいいお天気過ぎるのだ。"
481,,"　……あたしは空気を変えたかった。
　美しい薔薇庭園で、本を読んだり刺繍をしたりしてのんびり過ご
す為にやってきたのだ。"
482,,"　早く、帰る日が来ないかと怯えながら指を折って数える為に来た
んじゃない……。"
489,Nao (Casual),……はははははは、あっははははははは。
494,,"　とにかく、誤魔化すかのように笑えば、誰かも一緒に笑ってくれ
て、場の空気を換えられるのだ。"
495,,"　だから、何も面白くないのに、あたしはケタケタと笑い続けるの
だ。"
497,,"　でも、………どうして？！　誰も、あたしと一緒に笑ってはくれ
ない……！"
500,Nao (Casual),"馬鹿馬鹿しいわ。ハロウィンはもう、ひと月も前に終わってるって
いうのに。"
502,Nao (Casual),"せっかく楽しく過ごそうと思って、ここまでやってきたのに、こん
なチープな怪談で怖がらせられるなんて、滑稽よ。"
504,Nao (Casual),"それに、今の世の中、どんな不思議なことだって、必ず解明できる
もの！"
506,Nao (Casual),ねぇ、ヱリカさん。そうでしょう？
510,ヱリカ,…………………。
515,Nao (Casual),"仮に、ベアトリーチェの亡霊が夜の屋敷を歩いているのを見たって
いう、目撃者が現れたとしても！"
518,Nao (Casual),"偽証の可能性があるし、視力の問題だって、あと、知性の問題だっ
け？　あらゆる可能性が否定することが出来る！"
522,Nao (Casual),そうでしたよね？！　ヱリカさん！
527,ヱリカ,"……そうですね。フェリーでお会いした時。私は確かにそう言いま
した。"
529,ヱリカ,でもその上で。先ほど、申し上げたはずです。
531,,　しかし、だからこそ。時に。
532,,"　私でさえ、推理することが冒涜であるかもしれない“何か”に、
出くわすことはあります、………と。"
536,ヱリカ,"……私は探偵です。それがニンゲンの引き起こした事件である限
り、必ず、証拠を集めて、真相を暴く自信があります。"
538,ヱリカ,"しかし。……人ならざる者が引き起こした事件であるならば、話は
別です。"
540,Nao (Casual),……そんな…………。
543,,"　ヱリカさんという人なら、おかしな怪談の魔女など認めたりし
ないと、信じていたのに……。"
547,詩音 (Casual),菜央さん、落ち着きましょう。ただの、茶飲み話ですよ？
549,Mion (Casual),"……オヤシロさまが“い”るように。この島には魔女が“い”るん
だよ。"
551,Mion (Casual),"あまり、頭ごなしに否定するのは、……おじさんはあんまり、感心
しないなぁ。"
554,,"　いつも、ふざけて茶化す魅音さんまで……！　ついさっきまで、
人様の屋敷で不謹慎な話で盛り上がっていたのに！"
555,,"　詩音さんは、まるで癇癪を起した子供を宥めるかのような様子
で、あたしに接する。"
556,,"　朱志香さんと嘉音さんに至っては、互いに顔を見合わせながら、
……きっと思っているのだ。"
557,,"　……この小さな客人が、魔女の祟りに遭わないといいのだけれ
ど、と………！"
563,嘉音,……お嬢様。次のお勤めがありますので。
565,朱志香,そ、そうだね。嘉音くん、ありがと。
567,朱志香,じゃあ、私もそろそろ行くよ。
569,朱志香,"菜央ちゃん、ごめんね？　つまらない話だったよな。忘れて欲しい
ぜっ。……じゃ、じゃあな！"
573,,"　朱志香さんたちは、気まずそうにしながら退出していく。
　ヱリカさんも、肩を竦めながら立ち上がる。"
576,ヱリカ,私は部屋へ戻ろうと思いますが、皆さんは？
581,詩音 (Casual),"私たちは明日の準備があるので、同じく部屋に戻って、ちょっと仕
事をしようと思います。"
583,詩音 (Casual),"お姉が突然、色々と注文するもんだから、全然用意が間に合わな
かったんですよ。サイアクです。"
585,Mion (Casual),"私も、部屋に戻って服の準備、手伝って。……ちょっとだけお昼寝
したいかな。"
588,,　気付けば、外はいつの間にか、小雨が降っていた。
589,,"　空は明るいので、すぐに止むだろうが、傘を差してまで薔薇庭園
に出ようという気持ちはない。"
590,,"　……これはバカンスなのだ。のんびりくつろぐのが目的なのだ。
　昭和の海外旅行みたいに、分刻みでバスであちこちに移動して観
光するようなのとは、まったく違う。"
591,,"　それに、魅音さんも言っているが、あたしたちは結構、朝が早
かった。"
594,Nao (Casual),……あたしも、ちょっと眠いかも……かも。
596,,"　ちょっと仮眠して。目が覚めたら、小雨に濡れた薔薇庭園を窓か
ら眺めるのも素敵かもしれない。"
597,,"　いや、案外、横になったら、電源が切れるみたいに眠ってしまう
かも……。"
598,,"　貴重な一日を、朝が早かったので眠いから昼寝する、で費やして
しまうのも、……バカンスなら有りだ。"
601,Nao (Casual),"取りあえず、窓が閉まってよかったです。でも、やっぱり、寝る時
はちゃんと施錠したいです。"
604,ヱリカ,……どうしたんです？　窓の施錠、壊れてるんですか？
610,詩音 (Casual),壊れてるんじゃないです。壊したんです。どっかの誰かが。
612,Mion (Casual),"もうちょっと試してみるよ……。謝るのはそれからでも間に合うっ
て。"
622,,"　あたしたち４人は、ぞろぞろと２階へあがる。
　そして、それぞれの部屋の施錠を、それぞれの鍵で開き、入っ
た。"
626,,"　詩音さんは、トランクから、たくさんの衣装を取り出してベッド
の上に広げ始める。
　撮影の時に使うお手製の衣装の一部が、まだ未完成らしい。"
627,,"　魅音さんは、窓の鍵としばらく格闘したが、やっぱり無理だった
と、けろりと言って舌を出した。"
629,,"　あたしは、自分のベッドに横になり、靴下を脱ぐ。
　……これだけで、だいぶ体が楽になった。"
631,,"　本でも読もうと、頭は思っていても、体は拒否する。………眠
い……。"
632,,"　こんなにも素敵な島で、こんなにも素敵なゲストハウスで、こん
なにも素敵な薔薇庭園が広がっているのに、……昼寝。"
633,,　うん。これぞ真のバカンス、真の贅沢かも。かも。
634,,"　園崎姉妹の賑やかなおしゃべりを子守歌にしながら、瞼がとろん
と重くなる。"
635,,"　……さっきの、魔女の怪談話の異様な雰囲気が嘘のよう。
　あれは、あたしがぼんやりしていた白昼夢ということに、ならな
いかな……。"
636,,"　あたしのしたことは、古手神社の境内で、オヤシロさまなんか信
じないと言ったのと同じようなもの。
　きっと、島の人の気を害した。"
637,,　……島の、真の主の気も、……きっと。
638,,　………………………。
646,ヱリカ,………………………。
649,ドラノール,なるほど。天気雨にもなる訳デス。
651,ドラノール,"ファンタジーの腸を引き摺り出すことを生き甲斐とする貴女が、ベ
アトリーチェ卿の肩を持つトハ。"
653,ヱリカ,まったくです。蕁麻疹が出ちゃいますね。
655,ヱリカ,"私は、ベアトの誕生祝いを託された、我が主の使いなのですから。
立場は、一応、弁えているつもりです。"
657,ドラノール,それにしても、今日のランチはお見事だったデス。
659,ヱリカ,"プレートに盛られたオムライスであろうとも。私はお箸で美味しく
いただけてしまうのですっ。"
661,ドラノール,ところで、それは……？
663,ヱリカ,"これが、ベアトへの誕生祝いです。ね？　気に入ってくれそうで
しょう？"
